"GEO_ID","NAME","B02011_001E","B02011_001M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:",
"1500000US361119510003","Block Group 3; Census Tract 9510; Ulster County; New York","25","41",
"1500000US361119510004","Block Group 4; Census Tract 9510; Ulster County; New York","47","70",
"1500000US361119511001","Block Group 1; Census Tract 9511; Ulster County; New York","0","13",
"1500000US361119511002","Block Group 2; Census Tract 9511; Ulster County; New York","15","29",
"1500000US361119511003","Block Group 3; Census Tract 9511; Ulster County; New York","0","13",
"1500000US361119512001","Block Group 1; Census Tract 9512; Ulster County; New York","19","28",
"1500000US361119512002","Block Group 2; Census Tract 9512; Ulster County; New York","13","25",
"1500000US361119512003","Block Group 3; Census Tract 9512; Ulster County; New York","4","8",
"1500000US361119512004","Block Group 4; Census Tract 9512; Ulster County; New York","0","13",
"1500000US361119513001","Block Group 1; Census Tract 9513; Ulster County; New York","15","16",
"1500000US361119513002","Block Group 2; Census Tract 9513; Ulster County; New York","41","33",
"1500000US361119513003","Block Group 3; Census Tract 9513; Ulster County; New York","7","14",
"1500000US361119514001","Block Group 1; Census Tract 9514; Ulster County; New York","5","8",
"1500000US361119514002","Block Group 2; Census Tract 9514; Ulster County; New York","37","45",
"1500000US361119514003","Block Group 3; Census Tract 9514; Ulster County; New York","181","183",
"1500000US361119515001","Block Group 1; Census Tract 9515; Ulster County; New York","0","13",
"1500000US361119515002","Block Group 2; Census Tract 9515; Ulster County; New York","19","26",
"1500000US361119515003","Block Group 3; Census Tract 9515; Ulster County; New York","4","6",
"1500000US361119515004","Block Group 4; Census Tract 9515; Ulster County; New York","0","13",
"1500000US361119516001","Block Group 1; Census Tract 9516; Ulster County; New York","44","37",
"1500000US361119516002","Block Group 2; Census Tract 9516; Ulster County; New York","89","59",
"1500000US361119517001","Block Group 1; Census Tract 9517; Ulster County; New York","0","13",
"1500000US361119517002","Block Group 2; Census Tract 9517; Ulster County; New York","1","3",
"1500000US361119517003","Block Group 3; Census Tract 9517; Ulster County; New York","0","13",
"1500000US361119517004","Block Group 4; Census Tract 9517; Ulster County; New York","0","13",
"1500000US361119517005","Block Group 5; Census Tract 9517; Ulster County; New York","0","13",
"1500000US361119518001","Block Group 1; Census Tract 9518; Ulster County; New York","26","40",
"1500000US361119519001","Block Group 1; Census Tract 9519; Ulster County; New York","4","10",
"1500000US361119519002","Block Group 2; Census Tract 9519; Ulster County; New York","0","13",
"1500000US361119519003","Block Group 3; Census Tract 9519; Ulster County; New York","32","52",
"1500000US361119519004","Block Group 4; Census Tract 9519; Ulster County; New York","28","31",
"1500000US361119520001","Block Group 1; Census Tract 9520; Ulster County; New York","44","78",
"1500000US361119520002","Block Group 2; Census Tract 9520; Ulster County; New York","17","30",
"1500000US361119521001","Block Group 1; Census Tract 9521; Ulster County; New York","18","39",
"1500000US361119521002","Block Group 2; Census Tract 9521; Ulster County; New York","73","101",
"1500000US361119521003","Block Group 3; Census Tract 9521; Ulster County; New York","5","8",
"1500000US361119521004","Block Group 4; Census Tract 9521; Ulster County; New York","16","25",
"1500000US361119522001","Block Group 1; Census Tract 9522; Ulster County; New York","29","39",
"1500000US361119522002","Block Group 2; Census Tract 9522; Ulster County; New York","26","32",
"1500000US361119522003","Block Group 3; Census Tract 9522; Ulster County; New York","43","47",
"1500000US361119522004","Block Group 4; Census Tract 9522; Ulster County; New York","22","31",
"1500000US361119523001","Block Group 1; Census Tract 9523; Ulster County; New York","46","59",
"1500000US361119523002","Block Group 2; Census Tract 9523; Ulster County; New York","24","30",
"1500000US361119524001","Block Group 1; Census Tract 9524; Ulster County; New York","24","28",
"1500000US361119524002","Block Group 2; Census Tract 9524; Ulster County; New York","0","13",
"1500000US361119525001","Block Group 1; Census Tract 9525; Ulster County; New York","0","13",
"1500000US361119525002","Block Group 2; Census Tract 9525; Ulster County; New York","10","13",
"1500000US361119525003","Block Group 3; Census Tract 9525; Ulster County; New York","0","13",
"1500000US361119526001","Block Group 1; Census Tract 9526; Ulster County; New York","0","13",
"1500000US361119526002","Block Group 2; Census Tract 9526; Ulster County; New York","35","47",
"1500000US361119526003","Block Group 3; Census Tract 9526; Ulster County; New York","0","13",
"1500000US361119526004","Block Group 4; Census Tract 9526; Ulster County; New York","0","13",
"1500000US361119526005","Block Group 5; Census Tract 9526; Ulster County; New York","7","16",
"1500000US361119527001","Block Group 1; Census Tract 9527; Ulster County; New York","0","13",
"1500000US361119527002","Block Group 2; Census Tract 9527; Ulster County; New York","0","13",
"1500000US361119527003","Block Group 3; Census Tract 9527; Ulster County; New York","4","6",
"1500000US361119528001","Block Group 1; Census Tract 9528; Ulster County; New York","40","53",
"1500000US361119528002","Block Group 2; Census Tract 9528; Ulster County; New York","26","33",
"1500000US361119528003","Block Group 3; Census Tract 9528; Ulster County; New York","0","13",
"1500000US361119529011","Block Group 1; Census Tract 9529.01; Ulster County; New York","60","100",
"1500000US361119529012","Block Group 2; Census Tract 9529.01; Ulster County; New York","34","35",
"1500000US361119529013","Block Group 3; Census Tract 9529.01; Ulster County; New York","10","20",
"1500000US361119529021","Block Group 1; Census Tract 9529.02; Ulster County; New York","277","208",
"1500000US361119529022","Block Group 2; Census Tract 9529.02; Ulster County; New York","13","24",
"1500000US361119530001","Block Group 1; Census Tract 9530; Ulster County; New York","74","82",
"1500000US361119530002","Block Group 2; Census Tract 9530; Ulster County; New York","20","23",
"1500000US361119533001","Block Group 1; Census Tract 9533; Ulster County; New York","15","22",
"1500000US361119533002","Block Group 2; Census Tract 9533; Ulster County; New York","19","17",
"1500000US361119533003","Block Group 3; Census Tract 9533; Ulster County; New York","0","13",
"1500000US361119534001","Block Group 1; Census Tract 9534; Ulster County; New York","14","22",
"1500000US361119534002","Block Group 2; Census Tract 9534; Ulster County; New York","40","50",
"1500000US361119534003","Block Group 3; Census Tract 9534; Ulster County; New York","32","28",
"1500000US361119534004","Block Group 4; Census Tract 9534; Ulster County; New York","50","67",
"1500000US361119535001","Block Group 1; Census Tract 9535; Ulster County; New York","31","52",
"1500000US361119535002","Block Group 2; Census Tract 9535; Ulster County; New York","402","143",
"1500000US361119535003","Block Group 3; Census Tract 9535; Ulster County; New York","48","43",
"1500000US361119536001","Block Group 1; Census Tract 9536; Ulster County; New York","68","81",
"1500000US361119536002","Block Group 2; Census Tract 9536; Ulster County; New York","7","13",
"1500000US361119536003","Block Group 3; Census Tract 9536; Ulster County; New York","817","449",
"1500000US361119536004","Block Group 4; Census Tract 9536; Ulster County; New York","14","22",
"1500000US361119537001","Block Group 1; Census Tract 9537; Ulster County; New York","19","30",
"1500000US361119537002","Block Group 2; Census Tract 9537; Ulster County; New York","10","19",
"1500000US361119537003","Block Group 3; Census Tract 9537; Ulster County; New York","0","13",
"1500000US361119537004","Block Group 4; Census Tract 9537; Ulster County; New York","150","137",
"1500000US361119538001","Block Group 1; Census Tract 9538; Ulster County; New York","0","13",
"1500000US361119538002","Block Group 2; Census Tract 9538; Ulster County; New York","0","13",
"1500000US361119538003","Block Group 3; Census Tract 9538; Ulster County; New York","0","13",
"1500000US361119539001","Block Group 1; Census Tract 9539; Ulster County; New York","60","57",
"1500000US361119539002","Block Group 2; Census Tract 9539; Ulster County; New York","18","31",
"1500000US361119539003","Block Group 3; Census Tract 9539; Ulster County; New York","1","2",
"1500000US361119540001","Block Group 1; Census Tract 9540; Ulster County; New York","7","13",
"1500000US361119540002","Block Group 2; Census Tract 9540; Ulster County; New York","16","26",
"1500000US361119540003","Block Group 3; Census Tract 9540; Ulster County; New York","24","47",
"1500000US361119541001","Block Group 1; Census Tract 9541; Ulster County; New York","0","13",
"1500000US361119541002","Block Group 2; Census Tract 9541; Ulster County; New York","0","13",
"1500000US361119541003","Block Group 3; Census Tract 9541; Ulster County; New York","0","13",
"1500000US361119541004","Block Group 4; Census Tract 9541; Ulster County; New York","0","13",
"1500000US361119542001","Block Group 1; Census Tract 9542; Ulster County; New York","0","13",
"1500000US361119542002","Block Group 2; Census Tract 9542; Ulster County; New York","6","11",
"1500000US361119542003","Block Group 3; Census Tract 9542; Ulster County; New York","263","109",
"1500000US361119542004","Block Group 4; Census Tract 9542; Ulster County; New York","0","13",
"1500000US361119544011","Block Group 1; Census Tract 9544.01; Ulster County; New York","1","10",
"1500000US361119544012","Block Group 2; Census Tract 9544.01; Ulster County; New York","0","13",
"1500000US361119544021","Block Group 1; Census Tract 9544.02; Ulster County; New York","53","79",
"1500000US361119544022","Block Group 2; Census Tract 9544.02; Ulster County; New York","29","33",
"1500000US361119544023","Block Group 3; Census Tract 9544.02; Ulster County; New York","69","82",
"1500000US361119545001","Block Group 1; Census Tract 9545; Ulster County; New York","0","13",
"1500000US361119545002","Block Group 2; Census Tract 9545; Ulster County; New York","0","13",
"1500000US361119545003","Block Group 3; Census Tract 9545; Ulster County; New York","0","13",
"1500000US361119545004","Block Group 4; Census Tract 9545; Ulster County; New York","0","13",
"1500000US361119546001","Block Group 1; Census Tract 9546; Ulster County; New York","37","36",
"1500000US361119546002","Block Group 2; Census Tract 9546; Ulster County; New York","0","13",
"1500000US361119547001","Block Group 1; Census Tract 9547; Ulster County; New York","4","9",
"1500000US361119547002","Block Group 2; Census Tract 9547; Ulster County; New York","31","43",
"1500000US361119548001","Block Group 1; Census Tract 9548; Ulster County; New York","0","13",
"1500000US361119548002","Block Group 2; Census Tract 9548; Ulster County; New York","0","13",
"1500000US361119548003","Block Group 3; Census Tract 9548; Ulster County; New York","2","4",
"1500000US361119549001","Block Group 1; Census Tract 9549; Ulster County; New York","59","55",
"1500000US361119550011","Block Group 1; Census Tract 9550.01; Ulster County; New York","49","60",
"1500000US361119550012","Block Group 2; Census Tract 9550.01; Ulster County; New York","0","13",
"1500000US361119550021","Block Group 1; Census Tract 9550.02; Ulster County; New York","342","401",
"1500000US361119550022","Block Group 2; Census Tract 9550.02; Ulster County; New York","0","13",
"1500000US361119553001","Block Group 1; Census Tract 9553; Ulster County; New York","31","49",
"1500000US361119553002","Block Group 2; Census Tract 9553; Ulster County; New York","39","44",
"1500000US361119553003","Block Group 3; Census Tract 9553; Ulster County; New York","30","27",
"1500000US361119554001","Block Group 1; Census Tract 9554; Ulster County; New York","8","12",
"1500000US361119554002","Block Group 2; Census Tract 9554; Ulster County; New York","6","11",
"1500000US361119554003","Block Group 3; Census Tract 9554; Ulster County; New York","33","44",
"1500000US361130701001","Block Group 1; Census Tract 701; Warren County; New York","59","57",
"1500000US361130701002","Block Group 2; Census Tract 701; Warren County; New York","0","13",
"1500000US361130702001","Block Group 1; Census Tract 702; Warren County; New York","14","22",
"1500000US361130702002","Block Group 2; Census Tract 702; Warren County; New York","0","13",
"1500000US361130703001","Block Group 1; Census Tract 703; Warren County; New York","9","22",
"1500000US361130703002","Block Group 2; Census Tract 703; Warren County; New York","60","89",
"1500000US361130704001","Block Group 1; Census Tract 704; Warren County; New York","57","76",
"1500000US361130704002","Block Group 2; Census Tract 704; Warren County; New York","61","69",
"1500000US361130704003","Block Group 3; Census Tract 704; Warren County; New York","0","13",
"1500000US361130705001","Block Group 1; Census Tract 705; Warren County; New York","26","26",
"1500000US361130705002","Block Group 2; Census Tract 705; Warren County; New York","2","5",
"1500000US361130706021","Block Group 1; Census Tract 706.02; Warren County; New York","0","13",
"1500000US361130706022","Block Group 2; Census Tract 706.02; Warren County; New York","29","47",
"1500000US361130706031","Block Group 1; Census Tract 706.03; Warren County; New York","0","13",
"1500000US361130706032","Block Group 2; Census Tract 706.03; Warren County; New York","44","60",
"1500000US361130706033","Block Group 3; Census Tract 706.03; Warren County; New York","0","13",
"1500000US361130706041","Block Group 1; Census Tract 706.04; Warren County; New York","0","13",
"1500000US361130706042","Block Group 2; Census Tract 706.04; Warren County; New York","0","13",
"1500000US361130706043","Block Group 3; Census Tract 706.04; Warren County; New York","0","13",
"1500000US361130707011","Block Group 1; Census Tract 707.01; Warren County; New York","0","13",
"1500000US361130707012","Block Group 2; Census Tract 707.01; Warren County; New York","23","69",
"1500000US361130707013","Block Group 3; Census Tract 707.01; Warren County; New York","0","13",
"1500000US361130707014","Block Group 4; Census Tract 707.01; Warren County; New York","40","40",
"1500000US361130707021","Block Group 1; Census Tract 707.02; Warren County; New York","10","17",
"1500000US361130707022","Block Group 2; Census Tract 707.02; Warren County; New York","0","13",
"1500000US361130708011","Block Group 1; Census Tract 708.01; Warren County; New York","66","84",
"1500000US361130708012","Block Group 2; Census Tract 708.01; Warren County; New York","41","48",
"1500000US361130708021","Block Group 1; Census Tract 708.02; Warren County; New York","0","13",
"1500000US361130708022","Block Group 2; Census Tract 708.02; Warren County; New York","12","20",
"1500000US361130709001","Block Group 1; Census Tract 709; Warren County; New York","0","13",
"1500000US361130709002","Block Group 2; Census Tract 709; Warren County; New York","0","13",
"1500000US361130709003","Block Group 3; Census Tract 709; Warren County; New York","14","26",
"1500000US361130709004","Block Group 4; Census Tract 709; Warren County; New York","0","13",
"1500000US361130710001","Block Group 1; Census Tract 710; Warren County; New York","0","13",
"1500000US361130710002","Block Group 2; Census Tract 710; Warren County; New York","0","13",
"1500000US361130710003","Block Group 3; Census Tract 710; Warren County; New York","0","13",
"1500000US361130710004","Block Group 4; Census Tract 710; Warren County; New York","0","13",
"1500000US361130720011","Block Group 1; Census Tract 720.01; Warren County; New York","35","36",
"1500000US361130720012","Block Group 2; Census Tract 720.01; Warren County; New York","0","13",
"1500000US361130720021","Block Group 1; Census Tract 720.02; Warren County; New York","25","37",
"1500000US361130720022","Block Group 2; Census Tract 720.02; Warren County; New York","12","17",
"1500000US361130730001","Block Group 1; Census Tract 730; Warren County; New York","59","47",
"1500000US361130730002","Block Group 2; Census Tract 730; Warren County; New York","84","97",
"1500000US361130730003","Block Group 3; Census Tract 730; Warren County; New York","0","13",
"1500000US361130730004","Block Group 4; Census Tract 730; Warren County; New York","15","24",
"1500000US361130735001","Block Group 1; Census Tract 735; Warren County; New York","8","12",
"1500000US361130735002","Block Group 2; Census Tract 735; Warren County; New York","10","14",
"1500000US361130740001","Block Group 1; Census Tract 740; Warren County; New York","0","13",
"1500000US361130740002","Block Group 2; Census Tract 740; Warren County; New York","0","13",
"1500000US361130740003","Block Group 3; Census Tract 740; Warren County; New York","71","84",
"1500000US361130750011","Block Group 1; Census Tract 750.01; Warren County; New York","31","41",
"1500000US361130750012","Block Group 2; Census Tract 750.01; Warren County; New York","0","13",
"1500000US361130750021","Block Group 1; Census Tract 750.02; Warren County; New York","2","6",
"1500000US361130750022","Block Group 2; Census Tract 750.02; Warren County; New York","5","2",
"1500000US361130760001","Block Group 1; Census Tract 760; Warren County; New York","0","13",
"1500000US361130760002","Block Group 2; Census Tract 760; Warren County; New York","3","4",
"1500000US361130760003","Block Group 3; Census Tract 760; Warren County; New York","5","13",
"1500000US361130780001","Block Group 1; Census Tract 780; Warren County; New York","0","13",
"1500000US361130780002","Block Group 2; Census Tract 780; Warren County; New York","0","13",
"1500000US361130780003","Block Group 3; Census Tract 780; Warren County; New York","0","13",
"1500000US361150801001","Block Group 1; Census Tract 801; Washington County; New York","0","13",
"1500000US361150801002","Block Group 2; Census Tract 801; Washington County; New York","30","46",
"1500000US361150801003","Block Group 3; Census Tract 801; Washington County; New York","0","13",
"1500000US361150801004","Block Group 4; Census Tract 801; Washington County; New York","0","13",
"1500000US361150802001","Block Group 1; Census Tract 802; Washington County; New York","0","13",
"1500000US361150802002","Block Group 2; Census Tract 802; Washington County; New York","0","13",
"1500000US361150803011","Block Group 1; Census Tract 803.01; Washington County; New York","0","13",
"1500000US361150803012","Block Group 2; Census Tract 803.01; Washington County; New York","55","64",
"1500000US361150803021","Block Group 1; Census Tract 803.02; Washington County; New York","0","13",
"1500000US361150803022","Block Group 2; Census Tract 803.02; Washington County; New York","74","94",
"1500000US361150803023","Block Group 3; Census Tract 803.02; Washington County; New York","0","13",
"1500000US361150810011","Block Group 1; Census Tract 810.01; Washington County; New York","0","13",
"1500000US361150810012","Block Group 2; Census Tract 810.01; Washington County; New York","8","12",
"1500000US361150810021","Block Group 1; Census Tract 810.02; Washington County; New York","27","22",
"1500000US361150810022","Block Group 2; Census Tract 810.02; Washington County; New York","0","13",
"1500000US361150810023","Block Group 3; Census Tract 810.02; Washington County; New York","8","15",
"1500000US361150820011","Block Group 1; Census Tract 820.01; Washington County; New York","0","13",
"1500000US361150820012","Block Group 2; Census Tract 820.01; Washington County; New York","5","9",
"1500000US361150820013","Block Group 3; Census Tract 820.01; Washington County; New York","0","13",
"1500000US361150820014","Block Group 4; Census Tract 820.01; Washington County; New York","0","13",
"1500000US361150820015","Block Group 5; Census Tract 820.01; Washington County; New York","9","17",
"1500000US361150820021","Block Group 1; Census Tract 820.02; Washington County; New York","0","13",
"1500000US361150820022","Block Group 2; Census Tract 820.02; Washington County; New York","16","15",
"1500000US361150840011","Block Group 1; Census Tract 840.01; Washington County; New York","0","13",
"1500000US361150840012","Block Group 2; Census Tract 840.01; Washington County; New York","0","13",
"1500000US361150840021","Block Group 1; Census Tract 840.02; Washington County; New York","0","13",
"1500000US361150840022","Block Group 2; Census Tract 840.02; Washington County; New York","7","12",
"1500000US361150850001","Block Group 1; Census Tract 850; Washington County; New York","0","13",
"1500000US361150850002","Block Group 2; Census Tract 850; Washington County; New York","4","7",
"1500000US361150860001","Block Group 1; Census Tract 860; Washington County; New York","0","13",
"1500000US361150860002","Block Group 2; Census Tract 860; Washington County; New York","0","13",
"1500000US361150870001","Block Group 1; Census Tract 870; Washington County; New York","10","21",
"1500000US361150870002","Block Group 2; Census Tract 870; Washington County; New York","0","13",
"1500000US361150870003","Block Group 3; Census Tract 870; Washington County; New York","0","13",
"1500000US361150880011","Block Group 1; Census Tract 880.01; Washington County; New York","26","40",
"1500000US361150880012","Block Group 2; Census Tract 880.01; Washington County; New York","0","13",
"1500000US361150880021","Block Group 1; Census Tract 880.02; Washington County; New York","0","13",
"1500000US361150880022","Block Group 2; Census Tract 880.02; Washington County; New York","0","13",
"1500000US361150880023","Block Group 3; Census Tract 880.02; Washington County; New York","0","13",
"1500000US361150890001","Block Group 1; Census Tract 890; Washington County; New York","9","17",
"1500000US361150890002","Block Group 2; Census Tract 890; Washington County; New York","0","13",
"1500000US361150890003","Block Group 3; Census Tract 890; Washington County; New York","84","101",
"1500000US361150900001","Block Group 1; Census Tract 900; Washington County; New York","0","13",
"1500000US361150900002","Block Group 2; Census Tract 900; Washington County; New York","0","13",
"1500000US361150900003","Block Group 3; Census Tract 900; Washington County; New York","52","55",
"1500000US361150910001","Block Group 1; Census Tract 910; Washington County; New York","0","13",
"1500000US361150910002","Block Group 2; Census Tract 910; Washington County; New York","5","8",
"1500000US361150920001","Block Group 1; Census Tract 920; Washington County; New York","0","13",
"1500000US361150920002","Block Group 2; Census Tract 920; Washington County; New York","77","76",
"1500000US361150930001","Block Group 1; Census Tract 930; Washington County; New York","0","13",
"1500000US361150930002","Block Group 2; Census Tract 930; Washington County; New York","46","67",
"1500000US361150940001","Block Group 1; Census Tract 940; Washington County; New York","0","13",
"1500000US361150940002","Block Group 2; Census Tract 940; Washington County; New York","0","13",
"1500000US361170201031","Block Group 1; Census Tract 201.03; Wayne County; New York","29","50",
"1500000US361170201041","Block Group 1; Census Tract 201.04; Wayne County; New York","23","40",
"1500000US361170201051","Block Group 1; Census Tract 201.05; Wayne County; New York","16","26",
"1500000US361170201061","Block Group 1; Census Tract 201.06; Wayne County; New York","39","50",
"1500000US361170202011","Block Group 1; Census Tract 202.01; Wayne County; New York","0","13",
"1500000US361170202012","Block Group 2; Census Tract 202.01; Wayne County; New York","0","13",
"1500000US361170202013","Block Group 3; Census Tract 202.01; Wayne County; New York","28","28",
"1500000US361170202021","Block Group 1; Census Tract 202.02; Wayne County; New York","0","13",
"1500000US361170202022","Block Group 2; Census Tract 202.02; Wayne County; New York","112","100",
"1500000US361170202023","Block Group 3; Census Tract 202.02; Wayne County; New York","127","74",
"1500000US361170203021","Block Group 1; Census Tract 203.02; Wayne County; New York","0","13",
"1500000US361170203022","Block Group 2; Census Tract 203.02; Wayne County; New York","0","13",
"1500000US361170203023","Block Group 3; Census Tract 203.02; Wayne County; New York","55","62",
"1500000US361170203031","Block Group 1; Census Tract 203.03; Wayne County; New York","34","38",
"1500000US361170203032","Block Group 2; Census Tract 203.03; Wayne County; New York","9","15",
"1500000US361170203033","Block Group 3; Census Tract 203.03; Wayne County; New York","160","101",
"1500000US361170204011","Block Group 1; Census Tract 204.01; Wayne County; New York","0","13",
"1500000US361170204012","Block Group 2; Census Tract 204.01; Wayne County; New York","0","13",
"1500000US361170204021","Block Group 1; Census Tract 204.02; Wayne County; New York","6","10",
"1500000US361170204022","Block Group 2; Census Tract 204.02; Wayne County; New York","0","13",
"1500000US361170205001","Block Group 1; Census Tract 205; Wayne County; New York","0","13",
"1500000US361170205002","Block Group 2; Census Tract 205; Wayne County; New York","0","13",
"1500000US361170205003","Block Group 3; Census Tract 205; Wayne County; New York","0","13",
"1500000US361170206011","Block Group 1; Census Tract 206.01; Wayne County; New York","202","189",
"1500000US361170206021","Block Group 1; Census Tract 206.02; Wayne County; New York","8","18",
"1500000US361170207001","Block Group 1; Census Tract 207; Wayne County; New York","0","13",
"1500000US361170207002","Block Group 2; Census Tract 207; Wayne County; New York","0","13",
"1500000US361170207003","Block Group 3; Census Tract 207; Wayne County; New York","0","13",
"1500000US361170208001","Block Group 1; Census Tract 208; Wayne County; New York","0","13",
"1500000US361170208002","Block Group 2; Census Tract 208; Wayne County; New York","10","16",
"1500000US361170208003","Block Group 3; Census Tract 208; Wayne County; New York","0","13",
"1500000US361170209001","Block Group 1; Census Tract 209; Wayne County; New York","0","13",
"1500000US361170209002","Block Group 2; Census Tract 209; Wayne County; New York","0","13",
"1500000US361170209003","Block Group 3; Census Tract 209; Wayne County; New York","0","13",
"1500000US361170209004","Block Group 4; Census Tract 209; Wayne County; New York","0","13",
"1500000US361170210001","Block Group 1; Census Tract 210; Wayne County; New York","0","13",
"1500000US361170210002","Block Group 2; Census Tract 210; Wayne County; New York","28","31",
"1500000US361170210003","Block Group 3; Census Tract 210; Wayne County; New York","0","13",
"1500000US361170210004","Block Group 4; Census Tract 210; Wayne County; New York","0","13",
"1500000US361170211001","Block Group 1; Census Tract 211; Wayne County; New York","0","13",
"1500000US361170211002","Block Group 2; Census Tract 211; Wayne County; New York","10","16",
"1500000US361170211003","Block Group 3; Census Tract 211; Wayne County; New York","55","85",
"1500000US361170211004","Block Group 4; Census Tract 211; Wayne County; New York","0","13",
"1500000US361170212001","Block Group 1; Census Tract 212; Wayne County; New York","0","13",
"1500000US361170212002","Block Group 2; Census Tract 212; Wayne County; New York","0","13",
"1500000US361170212003","Block Group 3; Census Tract 212; Wayne County; New York","0","13",
"1500000US361170212004","Block Group 4; Census Tract 212; Wayne County; New York","12","21",
"1500000US361170214001","Block Group 1; Census Tract 214; Wayne County; New York","0","13",
"1500000US361170214002","Block Group 2; Census Tract 214; Wayne County; New York","0","13",
"1500000US361170214003","Block Group 3; Census Tract 214; Wayne County; New York","0","13",
"1500000US361170215011","Block Group 1; Census Tract 215.01; Wayne County; New York","0","13",
"1500000US361170215012","Block Group 2; Census Tract 215.01; Wayne County; New York","0","13",
"1500000US361170215021","Block Group 1; Census Tract 215.02; Wayne County; New York","0","13",
"1500000US361170215022","Block Group 2; Census Tract 215.02; Wayne County; New York","0","13",
"1500000US361170215023","Block Group 3; Census Tract 215.02; Wayne County; New York","0","13",
"1500000US361170216001","Block Group 1; Census Tract 216; Wayne County; New York","7","11",
"1500000US361170216002","Block Group 2; Census Tract 216; Wayne County; New York","37","40",
"1500000US361170216003","Block Group 3; Census Tract 216; Wayne County; New York","0","13",
"1500000US361170217001","Block Group 1; Census Tract 217; Wayne County; New York","0","13",
"1500000US361170217002","Block Group 2; Census Tract 217; Wayne County; New York","10","19",
"1500000US361170217003","Block Group 3; Census Tract 217; Wayne County; New York","0","13",
"1500000US361170218001","Block Group 1; Census Tract 218; Wayne County; New York","4","8",
"1500000US361170218002","Block Group 2; Census Tract 218; Wayne County; New York","0","13",
"1500000US361179901000","Block Group 0; Census Tract 9901; Wayne County; New York","0","13",
"1500000US361190001011","Block Group 1; Census Tract 1.01; Westchester County; New York","0","13",
"1500000US361190001012","Block Group 2; Census Tract 1.01; Westchester County; New York","0","13",
"1500000US361190001013","Block Group 3; Census Tract 1.01; Westchester County; New York","0","13",
"1500000US361190001031","Block Group 1; Census Tract 1.03; Westchester County; New York","94","154",
"1500000US361190001032","Block Group 2; Census Tract 1.03; Westchester County; New York","0","13",
"1500000US361190001033","Block Group 3; Census Tract 1.03; Westchester County; New York","0","13",
"1500000US361190001034","Block Group 4; Census Tract 1.03; Westchester County; New York","0","13",
"1500000US361190001041","Block Group 1; Census Tract 1.04; Westchester County; New York","44","51",
"1500000US361190002021","Block Group 1; Census Tract 2.02; Westchester County; New York","0","13",
"1500000US361190002022","Block Group 2; Census Tract 2.02; Westchester County; New York","21","34",
"1500000US361190002023","Block Group 3; Census Tract 2.02; Westchester County; New York","41","62",
"1500000US361190002031","Block Group 1; Census Tract 2.03; Westchester County; New York","0","13",
"1500000US361190002032","Block Group 2; Census Tract 2.03; Westchester County; New York","204","190",
"1500000US361190002033","Block Group 3; Census Tract 2.03; Westchester County; New York","44","62",
"1500000US361190002041","Block Group 1; Census Tract 2.04; Westchester County; New York","0","13",
"1500000US361190002042","Block Group 2; Census Tract 2.04; Westchester County; New York","0","13",
"1500000US361190002051","Block Group 1; Census Tract 2.05; Westchester County; New York","121","168",
"1500000US361190002052","Block Group 2; Census Tract 2.05; Westchester County; New York","0","13",
"1500000US361190002053","Block Group 3; Census Tract 2.05; Westchester County; New York","52","104",
"1500000US361190003001","Block Group 1; Census Tract 3; Westchester County; New York","71","101",
"1500000US361190003002","Block Group 2; Census Tract 3; Westchester County; New York","144","125",
"1500000US361190003003","Block Group 3; Census Tract 3; Westchester County; New York","0","13",
"1500000US361190004011","Block Group 1; Census Tract 4.01; Westchester County; New York","0","13",
"1500000US361190004012","Block Group 2; Census Tract 4.01; Westchester County; New York","58","64",
"1500000US361190004013","Block Group 3; Census Tract 4.01; Westchester County; New York","97","102",
"1500000US361190004014","Block Group 4; Census Tract 4.01; Westchester County; New York","0","13",
"1500000US361190004031","Block Group 1; Census Tract 4.03; Westchester County; New York","59","107",
"1500000US361190004032","Block Group 2; Census Tract 4.03; Westchester County; New York","19","35",
"1500000US361190004033","Block Group 3; Census Tract 4.03; Westchester County; New York","0","13",
"1500000US361190004034","Block Group 4; Census Tract 4.03; Westchester County; New York","0","13",
"1500000US361190004041","Block Group 1; Census Tract 4.04; Westchester County; New York","48","58",
"1500000US361190004042","Block Group 2; Census Tract 4.04; Westchester County; New York","0","13",
"1500000US361190005011","Block Group 1; Census Tract 5.01; Westchester County; New York","0","13",
"1500000US361190005012","Block Group 2; Census Tract 5.01; Westchester County; New York","0","13",
"1500000US361190005021","Block Group 1; Census Tract 5.02; Westchester County; New York","180","76",
"1500000US361190005022","Block Group 2; Census Tract 5.02; Westchester County; New York","12","28",
"1500000US361190006011","Block Group 1; Census Tract 6.01; Westchester County; New York","0","13",
"1500000US361190006012","Block Group 2; Census Tract 6.01; Westchester County; New York","0","13",
"1500000US361190006021","Block Group 1; Census Tract 6.02; Westchester County; New York","0","13",
"1500000US361190006022","Block Group 2; Census Tract 6.02; Westchester County; New York","0","13",
"1500000US361190007011","Block Group 1; Census Tract 7.01; Westchester County; New York","86","98",
"1500000US361190007012","Block Group 2; Census Tract 7.01; Westchester County; New York","98","101",
"1500000US361190007021","Block Group 1; Census Tract 7.02; Westchester County; New York","46","52",
"1500000US361190007022","Block Group 2; Census Tract 7.02; Westchester County; New York","38","51",
"1500000US361190007023","Block Group 3; Census Tract 7.02; Westchester County; New York","0","13",
